IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
11705,"Plunging oil prices shake up global economy, politics","After two years of falling prices, the effects have reverberated across the globe, fueling economic discontent in Venezuela, changing Russia's",NOLA.com,economy,2015-12-24 15:00:16,-0.00736569563735976,-0.0465847495312455,33,3,9
50307,Business Day|Japan's Economy Posts Growth for the First Quarter,"Japan's economy, the world's third largest, expanded at the fastest pace in a year during the first quarter on stronger private consumption and",New York Times,economy,2016-05-18 02:24:17,-0.0520833333333333,0.0456125280749851,22,1,42
46736,Will Microsoft announce a new hardware at E3?,"Microsoft is expected to ship a new standard controller with the upgraded Xbox One, and the design of new controller will possibly be similar to",YIBADA English,microsoft,2016-05-02 16:02:23,0,-0.0583333333333332,0,0,0
85432,Ted Cruz rips Obama's Cuba trip: 'Today is a sad day in American ...,"Ted Cruz slammed President Obama's historic trip to Cuba on Sunday, arguing that the United States is sending a dangerous message to",Yahoo Politics,obama,2016-03-21 00:00:00,-0.0857088844861897,-0.0644043830657573,1400,14,2
59683,Entity Framework Core: Microsoft's ORM goes cross-platform,"In conjunction with two other critical open source releases, Microsoft this week made its Entity Framework Core 1.0.0 available, providing a",InfoWorld,microsoft,2016-06-28 11:02:12,0.0441941738241592,0.05434887445312,-1,1,10
80864,White House Devastates Republicans By Blaming Obstruction Of ...,"White House Devastates Republicans By Blaming Obstruction Of Obama For The Rise of Trump. By Jason Easley on Mon, Feb 29th, 2016 at",PoliticusUSA,obama,2016-02-29 19:32:05,-0.284806897977915,-0.227976710447478,1776,124,0
89205,"Obama dines with Disney executives, Julia Roberts at glitzy fundraiser in Bel-Air",President Obama dined with Hollywood A-listers and top Disney executives in Los Angeles on Thursday night during a quick visit for political fundraisers. He was in Bel-Air for a Democratic Congressional Campaign Committee reception and dinner with House Minority Leader Nancy Pelosi and the committee's ,Los Angeles Times,obama,2016-04-07 09:14:00,0,-0.132190148544967,98,0,0
24314,IMF predicts stable growth in Dutch economy,"The International Monetary Fund expects that the Dutch economy will show the same growth in 2016 and 2017 that it did last year, according to",NL Times,economy,2016-02-12 00:00:00,-0.188982236504614,-0.2416377975401,1,1,0
49009,Analog Devices collaborates with Microsoft and Hexoskin on new ...,"Bangalore: Analog Devices has announced its collaboration with Microsoft and Hexoskin regarding a unique, wearable Internet of Things (IoT)",ETCIO.com,microsoft,2016-05-12 12:00:24,-0.048611111111111,0.0286769667338202,2,1,9
99670,Donald Trump tweeted out 9 graphs proving that Obama failed. We ...,"There's a theme you'll see present itself here: That Obama took office right after the recession began. As a result, he appears to perform poorly",Washington Post,obama,2016-06-03 14:15:29,-0.0395284707521047,-0.12469568452381,2203,100,88
88252,East Palestine OES,EAST PALESTINE - East Palestine Chapter 381 Order of the Eastern Star held its March meeting with Loretta Davidson and Gary Todd,Morning Journal News,palestine,2016-04-04 06:25:15,0,-0.111803398874989,0,0,0
5554,"Microsoft Lumia 950, 950 XL first impressions: Display dock gives these an edge"," Microsoft Lumia’s ambition to be a preferred business smartphone for executives may finally take flight in India with the launch of its Lumia 950 and 950 XL. With Microsoft’s Display Dock, you can convert these new smartphones into a full-fledged PC running Windows 10, thanks to Continuum. You will need an external display (any TV with HDMI port), a Bluetooth mouse and keyboard combo along with ",The Indian Express via Yahoo! India News,microsoft,2015-11-30 03:38:00,0.141333442770827,-0.115334162641573,0,0,0
2958,Wall Street still thinks Microsoft could buy $50 billion Salesforce,"It's been nearly 6 months since talks of Microsoft acquiring Salesforce fizzled out, but some ",Business Insider via Yahoo! Finance,microsoft,2015-11-18 09:01:00,-0.0992063492063492,0.133630620956212,1,0,1
55975,"One year on, MSCI set to delay China A-share inclusion (again)"," renminbi, suspected intervention by state-backed funds and fears about economic growth, top officials believe MSCI will give the green light.",CNBC,economy,2016-06-13 04:58:09,0.207846096908265,-0.104690225272719,-1,4,27
94578,Rock Group Man Helps Obama Celebrate Last Cinco de Mayo at ...,"For his final Cinco de Mayo fiesta at the White House, President Barack Obama is celebrating with some old friends, Man"""", the Grammy- and",NBCNews.com,obama,2016-05-05 10:35:11,-0.157037158634252,-0.0878867847526373,344,4,0
57262,Bank of England says Brexit would pose risks to global economy,"The Bank of England escalated its warnings about the fallout from a British vote to leave the European Union next week, saying it could harm the global economy and sterling looked increasingly likely to fall further after an &quot;Out&quot; decision. The BoE's monetary policymakers also discussed the Bank's contingency plans to protect the banking system in the event of an &quot;Out&quot; vote, including closer ",Reuters via Yahoo! Finance,economy,2016-06-16 04:48:00,0.0376889180722205,0.148328500311572,-1,0,0
28402,Australia economy beats all forecasts to reach 3% growth,"Australia's economy grew by a stronger-than-expected 0.6 per cent in October to December, taking the annual rate of expansion to 3.0 per cent, data showed on Wednesday. ",Channel NewsAsia,economy,2016-03-01 19:18:00,0,-0.0481125224324688,3,0,1
62361,Vigil held for citizens of Palestine,NYU Law students gathered for a silent vigil on Friday to show solidarity with Palestinian citizens in their ongoing struggle with Israel. The vigil,NYU Washington Square News,palestine,2015-11-08 00:00:00,0,-0.168508734475318,-1,-1,-1
87801,Summit underscores Obama's mixed results on nuclear security,President Obama convened more than 50 world leaders in Washington this week hoping that international progress on one of his,Los Angeles Times,obama,2016-04-01 23:35:07,0.058004853144209,0.0430154501007303,9,3,2
38249,Edinburgh Airport 'worth almost 1bn to Scottish economy' says report,"Edinburgh Airport contributes nearly """"1bn to the Scottish economy annually and supports more than 23,000 jobs, a new report has suggested.",BBC News,economy,2016-03-30 03:32:15,0,-0.144412723546861,27,1,46
71678,The Hypocrisy of Obama's Gun Control Crusade,President Barack Obama took to the stage last week to announce the latest initiative in his crusade to make it more difficult for Americans to,CounterPunch,obama,2016-01-11 09:44:46,0.14173667737846,-0.00481666666666671,115,3,4
19220,8 things Raghuram Rajan said in Davos to allay global economic ...,"The Reserve Bank of India Governor Raghuram Rajan, while attending the World Economic Forum meet in Davos, Switzerland, spoke, in his",Daily News & Analysis,economy,2016-01-25 06:02:20,0,0.136386181397495,14,2,0
85597,Obama Urges Raised Voices in Cuba's Hushed Discussions of Race,"Workers painted fresh pavement in Havana on Saturday, the day before President Obama arrived in Cuba. Credit Mauricio Lima for The New",New York Times,obama,2016-03-23 09:15:06,0.0395284707521047,0.0584821409447682,1058,15,38
64445,Obama Insists 'We Have to Do Something' About Mass Shootings ...,"We have to do something, the president says. But what exactly? It is not surprising that Obama did not bother to address that question, because",Reason (blog),obama,2015-11-30 11:37:37,0.0592927061281571,-0.108333333333333,525,21,0
80367,Injured friends share legs and shoes in Palestine,"Adli Ebied and Mansour al-Qerem live in Shejayeh, west Gaza City, an area that was destroyed during the Israeli attack on the blockaded strip",www.worldbulletin.net,palestine,2016-02-26 15:35:11,0.0441941738241592,0.0486111111111112,0,0,0
624,"Piper Jaffray Raises Microsoft (MSFT) EPS, Price Target on Halo ...","Piper Jaffray analyst, Katherine Egbert, thinks Microsoft's (NASDAQ: MSFT) Halo 5: Guardians could be the company's most successful Halo so",StreetInsider.com,microsoft,2015-11-10 13:35:16,0,0.143384833669101,0,0,0
69486,Obama cries as Aretha Franklin proves why she's the queen of soul,"Regal: Aretha Franklin at the opening of the Mica and Ahmet Ertegun Atrium at Lincoln Center, New York. Photograph: Mike Coppola/(Credit",The Guardian,obama,2015-12-30 15:57:44,-0.0360843918243516,0.0155458855675967,11086,213,88
41962,ECONOMY: US retail sales fall in March as Americans buy fewer cars,"U.S. retail sales fell last month as Americans cut back on their car purchases, the latest sign that consumers are reluctant to spend freely.",Press-Enterprise,economy,2016-04-13 13:55:18,-0.0578686728146083,-0.0291666666666666,1,0,0
81149,"Wednesday, 2 Mar 2016","RAMALLAH, February 29, 2016 (WAFA) - The Government of Japan contributed $38.21 million to the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA). ",,palestine,2016-03-01 14:04:00,-0.243067956032876,0.0485459183673469,0,0,0
89245,President Obama expected in Bay Area today,President Obama will be back in San Francisco today for fundraising events. He's expected to arrive at SFO around 1:30 this afternoon. Expect,KGO-TV,obama,2016-04-08 14:13:08,-0.0472455591261534,0.208203824566026,80,2,0
29035,Microsoft gets German certification for data security,"Microsoft confirmed it will offer its cloud services Azure, Office 365 and Dynamics CRM Online from German data centres beginning in the",Telecompaper (subscription),microsoft,2016-03-04 14:06:37,-0.0324813218992305,-0.071034469477862,0,0,0
78526,Donald Trump to President Obama: I could have beaten you in 2012,"BEAUFORT, S.C. -- President Obama and Republican front-runner Donald Trump exchanged insults on Tuesday, with the president insisting",Washington Post,obama,2016-02-17 02:55:03,-0.131911213252772,-0.0573539334676404,295,3,2
38844,Kenya''s economy seen accelerating,"Nairobi - Kenya's economic growth is expected to accelerate both this year and next, helped by low oil prices, improved agricultural output,",Independent Online,economy,2016-03-31 15:01:15,0,-0.238675817445617,0,0,0
74965,"Lawmaker Calls on Obama to Fund A-10, Develop Replacement","WASHINGTON """""" Ahead of President Barack Obama's budget rollout next week, an influential Air Force pilot-turned lawmaker called on the",DefenseNews.com,obama,2016-01-29 00:05:30,0,0.0838525491562421,79,0,120
48485,Microsoft shutting down its MSN portal in China,"Microsoft is shutting down its MSN portal in China from June 7, as pressure appears to be building up on content services from foreign companies in a country that already bans access to Facebook and Twitter. ",Computer World Australia,microsoft,2016-05-10 00:02:00,0.158086242616836,0.0931870602739724,1,0,0
70133,Watch a cat in a monkey suit licking a banana,"Bernard T Blezard : Absolute disgrace , our armed forces should be treated with the utmost respect regardless of the Whatever : Would be so sweet that the Boring One gets sacked after a Liverpool defeat – from his over-the-top ",Anorak,palestine,2016-01-03 13:53:00,-0.232778772206839,-0.116393869661322,0,0,0
54711,"Alan Alexander: Focus on migration, economy and UK sovereignty",Topics for discussion include: the economy; labour market issues; migration; welfare; environment &amp; energy; human rights; and constitutional,Scotsman,economy,2016-06-06 23:07:07,0.0729166666666667,0.441941738241592,0,0,3
50588,There's one key area that Microsoft CEO Satya Nadella hasn't changed but probably should,Satya Nadella has been CEO of Microsoft for just over two years and has been credited for ,Business Insider via Yahoo Maktoob News,microsoft,2016-05-16 08:54:00,-0.0668153104781061,0.017684889325566,-1,-1,-1
57625,The global economy and Guyana,"20130728rawle's business page The World Bank has revised its projections for the global economy for 2016. At the beginning of the year, the",Stabroek News,economy,2016-06-19 07:24:04,0,0.186550626811159,1,0,0
28331,Stocks snap higher following encouraging signs on US economy,"The reports, which came out at 10 a.m., were good signs about the health of the U.S. economy. Stocks surged and bond prices fell as a result.",The Province,economy,2016-03-01 20:00:32,0.0579166666666667,0.250171797456194,0,0,0
77385,Palestinian refugees fleeing Syria seek home in Gaza,Palestinian refugee Heesham Ahmed El Khoranin and his family have occupied Gaza in 1967 and forced his parents to flee from Palestine.,International Solidarity Movement,palestine,2016-02-11 13:20:14,0.0883883476483184,-0.136386181397495,14,7,0
40658,Microsoft Office 365 clutter function generates disorder for OU email ...,"Moving OU's email system to Microsoft Office 365 has caused some The clutter function is a Microsoft Office 365 feature, a folder based on",The Oklahoma Daily,microsoft,2016-04-08 00:41:23,-0.125,-0.0533001790889026,6,8,0
101257,Obama to go to Orlando to pay respects to victims Thursday,"WASHINGTON (AP) - President Barack Obama will travel to Orlando on Thursday to pay respects to the victims of last weekend's nightclub shooting and to stand in solidarity with the community as it embarks on recovery, the White House said Monday night. ",Philly.com,obama,2016-06-14 06:14:00,0.131911213252772,-0.0119299401442685,0,0,0
84604,Obama seeks hike in post-presidency payments,President Obama sought to increase the amount of money available for the federal government to spend on former presidents in advance of his White House exit. ,Fox News,obama,2016-03-18 05:31:00,0,-0.0441261304060915,11023,154,317
54950,"Microsoft adds Aqua, Anomaly Warfare Earth and Lazy Riders to ...","It's that time of the month again, when Microsoft adds new games to their Backward Compatibility list for Xbox One devices that allows new",MSPoweruser.com,microsoft,2016-06-07 19:00:18,0,0.131830177128956,3,0,0
68291,Palestine: Endless struggle,"The grassroots Palestinian uprising in the towns and cities of the West Bank, including Jerusalem, has entered its fourth month against the backdrop of provocative Israeli policies and actions. ",Al-Ahram Weekly,palestine,2015-12-22 02:13:00,-0.180421959121758,0.0696357518163944,8,0,0
70723,Trump: Obama was 'sincere' when he cried about gun victims,"In a rare concession to Barack Obama, Donald Trump said he believes the president &quot;means well&quot; by taking on gun violence and that he wasn't",Politico,obama,2016-01-06 14:04:44,0.158113883008419,-0.0962250448649376,67,1,0
87124,Presidential campaign roils Obama's free trade plans,AP file photo A protester holds a placard during a rally against the Trans-Pacific Partnership in Tokyo. Donald Trump and Hillary Clinton agree,Barre Montpelier Times Argus,obama,2016-03-31 08:10:14,-0.0354341693446151,-0.0382732772309872,0,0,0
67813,Obama's Final Press Conference of 2015,"President Obama opened his last press conference of the year on Friday with a joke. “Clearly, this is not the most important thing that’s taking place in the White House today,” the president said. “There’s a screening of Star Wars.” ",The Atlantic via Yahoo! News,obama,2015-12-18 13:03:00,-0.329198896687469,-0.0690507491080361,0,0,0
25390,Microsoft migrates open-source WorldWide Telescope project to the ...,Microsoft has announced that its WorldWide Telescope (WWT) project is being offloaded from Microsoft's research division and onto the,VentureBeat,microsoft,2016-02-18 10:38:31,0,0,29,7,64
79389,Dem Governor to Obama: Every Answer You Give 'Is More Brilliant ...,"Obama laughed as he replied, """"""He is a Democrat, isn't he?"""""" Shumlin added, """"""A Republican just said that to me."""""" Follow Pam Key on Twitter @",Breitbart News,obama,2016-02-22 18:37:10,0.314974663644674,-0.0416666666666667,16,1,0
78161,Bush Takes Stronger Stance Against Senate Confirming Obama ...,"When pressed on Monday morning on his position on whether the Senate should consider a Supreme Court nominee from President Obama,",TPM,obama,2016-02-15 17:35:03,-0.309359216769115,0.258565468899418,154,4,0
84571,Obama Hikes Post-Presidency Payments,President Obama sought to increase the amount of money available for the federal government to spend on former presidents in advance of his,Washington Free Beacon,obama,2016-03-17 18:15:06,0,0.0428612962228432,1678,29,10
39818,Sad! Money: Trump's Many Incorrect Predictions On The Economy,"It's not the first time Trump has offered up his economic forecast. In the years before his current run for president, the billionaire businessman",BuzzFeed News,economy,2016-04-04 21:31:13,0.0416666666666667,-0.262384578350212,121,0,0
22963,Microsoft adopts Natick town name for undersea project,Land-locked Natick's name is now tied to underwater research. Microsoft's &quot;Project Natick&quot; explores underwater placement of data centers,Wicked Local Wellesley,microsoft,2016-02-08 01:00:31,0.0270075506703195,0.0985011310093021,0,0,0
76039,Jeb on Obama Mosque Speech: 'Appropriate to Do It'  'Important ...,"Wednesday on Hugh Hewitt's radio show, former Gov. Jeb Bush (R-FL) offered his thoughts on President Barack Obama's speech at the Islamic",Breitbart News,obama,2016-02-04 00:45:31,-0.00988211768802619,-0.165616917415124,1786,22,0
51174,"Brexit Could Tip the Economy Into Recession, U.K. Treasury Says","The U.K. economy could be plunged into a yearlong recession if Britons vote to leave the European Union in a referendum next month, the country’s treasury said. ",The Wall Street Journal,economy,2016-05-23 04:41:00,-0.113066754216661,-0.0928476690885259,24,0,3
71119,Former Football Star Trashes Obama's Gun Control Plan [VIDEO],Former football star Craig James didn't mince words when it came to his displeasure for President Obama's executive actions on gun control.,Daily Caller,obama,2016-01-07 23:04:49,0,-0.0533001790889026,261,5,1
73593,UWaterloo collaborates with a Palestinian university which serves ...,"The list includes the Palestinian Birzeit University, located north of Rammallah, the de facto interim capital of the so-called the State of Palestine",The Rebel,palestine,2016-01-20 20:45:34,-0.0883883476483184,0.127577590769957,36,0,0
104125,Ban Ki-moon's false claim of impartiality on Palestine-Israel,"The reports discussing UN Secretary General Ban Ki-moon's visit to Israel, Ramallah and Gaza read like separate narratives at first glance. ", ,palestine,2016-07-02 08:10:00,-0.0790569415042095,-0.0732877462472411,93,4,0
20604,Microsoft Exchange Server: Microsoft's secret weapon for success,"San Francisco: In reporting better-than-expected fourth quarter earnings Thursday, Microsoft CEO Satya Nadella touted his company's success in the cloud. ",IBN live,microsoft,2016-01-29 02:14:00,0.0957540432856785,0.00610731218727023,6,0,12
91204,Obama: Top intel official reviewing secret 9/11 material,President Barack Obama says the top-ranking U.S. intelligence official is reviewing classified material in a Sept. 11 report that families of attack,New Zealand Herald,obama,2016-04-19 11:55:11,0.14173667737846,-0.0260643017571343,8,0,0
70114,President Obama Talks To Jerry Seinfeld On Comedians In Cars ...,Jerry Seinfeld's Comedians In Cars Getting Coffee starts its 7th season with an interview with President Barack Obama. The series has been,The Source,obama,2016-01-03 18:04:43,0.0395284707521047,0.133250447722257,111,1,17
87729,Obama Questions Trump's Knowledge About Foreign Policy And 'The World Generally',"President Obama said Donald Trump's statements on nuclear issues show he &quot;doesn't know much about foreign policy, or nuclear policy, or the Korean Peninsula, or the world generally.&quot; ",NPR,obama,2016-04-01 16:27:00,0.113066754216661,0.18509092027174,472,6,3
104085,DHS Whistleblower: Why Obama Is 'So Adamant To Protect Islam',"Appearing this week on CBN News, former Department of Homeland Security officer Philip Haney gave an insider's perspective on the Obama",Fox News,obama,2016-07-02 03:00:14,0,0.00852413633734345,484,3,0
73112,Does the Obama Administration ever let the law stand in the way?,A recurring criticism of the Obama Administration is that it has embraced an inflated notion of executive power and disregarded legal,Washington Post,obama,2016-01-18 14:05:02,0,0.0545544725589981,61,1,0
100955,President Obama briefed on Orlando mass shooting: Thoughts ...,"ORLANDO """""" President Barack Obama was briefed Sunday morning on the mass shooting in an Orlando nightclub, the White House said.",fox6now.com,obama,2016-06-12 14:55:42,0.0441941738241592,-0.0124225998749989,70,0,0
14729,Evercore CEO: Real Economy Will Reassure Markets,"Evercore President and CEO Ralph Schlosstein discusses the global economy. He speaks on &quot;Bloomberg """"""GO"""""".&quot; (Source: Bloomberg)",Bloomberg,economy,2016-01-06 16:40:22,0.0708683386892301,0.0286769667338202,18,0,0
17386,Pre-orders open as Microsoft Surface Book prepares for NZ landing,"Microsoft will begin shipping its eagerly anticipated Surface Book from January 28 in New Zealand, three months after it was first announced.",Reseller News,microsoft,2016-01-17 20:20:27,-0.00209382878178988,0.179575138840035,1,0,10
7240,"Japan's Amari expects revised Q3 GDP growth around zero, recovery to come"," Economy Minister Akira Amari said on Sunday he expects Japan's revised gross domestic data to show zero growth in the July-September quarter, on annualised basis, which would be an improvement on the contraction shown by the preliminary data. &quot;I think revised (GDP) data will probably be zero and the economy will grow positive thereafter,&quot; Amari told a talk show on public broadcaster NHK. A ",Reuters via Yahoo! Finance,economy,2015-12-05 20:23:00,0.0771805047354187,0.0896757657532048,1,0,0
101102,Obama Is Eager to Hit the Stump for Hillary Clinton and Shred Donald Trump,"Advisers say Mr. Obama, who sees a Democratic successor as critical to his legacy, is impatient to begin campaigning and is taking nothing for granted. ",New York Times,obama,2016-06-05 21:17:00,-0.125278707146449,0.075,-1,-1,-1
97746,Three Ways Obama's New Overtime Rule Hurts the Economy and ...,"Most bad policies harm the economy in one identifiable way. But the Labor Department's new overtime rule, released on May 18, harms the",The Fiscal Times,obama,2016-05-22 14:55:27,-0.0461165492107888,-0.0717527977791479,250,1,22
454,"As China's Economy Slows, Consumers Pick Up Some of the Slack","BEIJING""""""China's economic slowdown has pummeled global suppliers of raw materials and industrial equipment, but business has remained",Wall Street Journal,economy,2015-11-04 00:00:00,0.0952692095714461,0,-1,-1,-1
21028,"High debt to GDP ratio causing economic turmoil, say experts","Speaking on the subject 'Indian Economy in Bright Spot in Global Gloom', Srinivas explained how the US, Eurozone and the Chinese crises",Times of India,economy,2016-01-31 14:09:21,-0.177878118384471,-0.0225341312703639,23,1,5
45361,"Exclusive - Brazil's Temer to overhaul economy, central bank to rescue confidence","By Lisandra Paraguassu and Alonso Soto BRASILIA (Reuters) - The board of Brazil's central bank would be replaced as part of a drive to overhaul management of the economy and adopt sweeping reforms to regain investor confidence in a possible government of Vice President Michel Temer, three people familiar with the plan told Reuters. With President Dilma Rousseff likely to be suspended by the ",Reuters via Yahoo UK & Ireland News,economy,2016-04-26 11:31:00,0.226133508433323,-0.145236348424842,0,0,0
15170,CFIB says NDP needs an emergency debate on Alberta economy,CFIB says NDP needs an emergency debate on Alberta economy ,Calgary Sun,economy,2016-01-08 15:56:00,-0.0395284707521047,-0.0395284707521047,22,0,0
